latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
39.35339,22.98244,305.53,0.39,0.36,2021-08-16,25,N,VIIRS,n,2,293.71,1.66,N,2
40.28999,19.77282,315.81,0.42,0.37,2021-08-16,25,N,VIIRS,n,2,292.98,1.66,N,0
40.62103,26.1566,331.57,0.55,0.68,2021-08-16,1007,N,VIIRS,n,2,301.03,3.87,D,0
41.11462,27.70468,351.6,0.45,0.63,2021-08-16,1007,N,VIIRS,n,2,303.98,5.25,D,0
37.5456,28.31615,334.1,0.33,0.55,2021-08-16,1146,N,VIIRS,l,2,308.57,1.96,D,0
37.72081,23.99829,345.77,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,310.18,6.03,D,0
37.72125,24.00267,347.54,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,307.78,6.03,D,0
37.72483,23.99749,367,0.39,0.44,2021-08-16,1146,N,VIIRS,l,2,351.62,55.47,D,0
37.72528,24.00188,367,0.39,0.44,2021-08-16,1146,N,VIIRS,h,2,324.52,55.47,D,0
37.72572,24.00628,353.36,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,313.81,25.28,D,0
37.72617,24.01066,345.32,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,307.81,25.28,D,0
37.72887,23.99677,344.41,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,312.17,55.47,D,0
37.72931,24.0011,367,0.39,0.44,2021-08-16,1146,N,VIIRS,l,2,326.63,55.47,D,0
37.72974,24.00546,352.91,0.39,0.44,2021-08-16,1146,N,VIIRS,l,2,330.79,25.28,D,0
37.73019,24.00986,367,0.39,0.44,2021-08-16,1146,N,VIIRS,h,2,321.64,25.28,D,0
37.73065,24.01436,367,0.39,0.44,2021-08-16,1146,N,VIIRS,h,2,316.28,15.74,D,0
37.73334,24.00045,350.33,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,323,34.35,D,0
37.73378,24.00471,353.66,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,320.89,15.16,D,0
37.73468,24.01364,352.12,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,325.4,47.88,D,0
37.73518,24.01852,367,0.39,0.44,2021-08-16,1146,N,VIIRS,h,2,351.39,47.88,D,0
37.73781,24.00404,347.03,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,310.45,15.16,D,0
37.73825,24.00834,347.4,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,315.68,15.16,D,0
37.73871,24.01285,349.33,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,320.12,47.88,D,0
37.73921,24.01775,367,0.39,0.44,2021-08-16,1146,N,VIIRS,l,2,335.29,47.88,D,0
37.73971,24.02265,343.66,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,310.77,40.28,D,0
37.74228,24.00764,351,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,320.12,52.83,D,0
37.74271,24.01187,347.63,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,321.95,56.32,D,0
37.74371,24.02164,367,0.39,0.44,2021-08-16,1146,N,VIIRS,h,2,322.11,13.66,D,0
37.74422,24.02657,343.58,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,312.58,13.66,D,0
37.74675,24.0112,367,0.39,0.44,2021-08-16,1146,N,VIIRS,h,2,337.94,56.32,D,0
37.74826,24.02586,350.37,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,322.2,13.66,D,0
37.74874,24.03062,344.05,0.39,0.44,2021-08-16,1146,N,VIIRS,l,2,316.02,15.64,D,0
37.75079,24.01055,347.36,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,309.5,7.34,D,0
37.75125,24.01502,339.22,0.39,0.44,2021-08-16,1146,N,VIIRS,n,2,313.42,7.34,D,0
37.86547,27.70334,339.42,0.61,0.53,2021-08-16,1146,N,VIIRS,n,2,309.04,2.88,D,0
37.86606,27.70424,343.52,0.61,0.53,2021-08-16,1146,N,VIIRS,n,2,310.26,6.08,D,0
38.13277,23.31414,341.06,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,299.44,206.47,D,0
38.13344,23.32075,331.38,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,298.82,36.75,D,0
38.13663,23.31301,367,0.55,0.42,2021-08-16,1146,N,VIIRS,h,2,358.69,206.47,D,0
38.13731,23.31957,367,0.55,0.42,2021-08-16,1146,N,VIIRS,h,2,302.15,36.75,D,0
38.13795,23.32582,336.31,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,297.5,36.75,D,0
38.1399,23.30599,367,0.55,0.42,2021-08-16,1146,N,VIIRS,h,2,358.52,0,D,0
38.14057,23.31254,367,0.55,0.42,2021-08-16,1146,N,VIIRS,l,2,382.28,0,D,0
38.14124,23.3191,352.27,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,312.79,397,D,0
38.14453,23.31233,367,0.55,0.42,2021-08-16,1146,N,VIIRS,l,2,374.33,0,D,0
38.14521,23.31889,350.71,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,323.17,397,D,0
38.14784,23.30585,342.96,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,315.69,99.72,D,0
38.14849,23.31212,367,0.55,0.42,2021-08-16,1146,N,VIIRS,h,2,356.52,99.72,D,0
38.14917,23.31865,367,0.55,0.42,2021-08-16,1146,N,VIIRS,h,2,335.71,217.03,D,0
38.15179,23.30555,338.01,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,312.24,99.72,D,0
38.15245,23.31187,367,0.55,0.42,2021-08-16,1146,N,VIIRS,l,2,333.16,99.72,D,0
38.15313,23.31839,367,0.55,0.42,2021-08-16,1146,N,VIIRS,l,2,326.89,217.03,D,0
38.15638,23.31133,350.46,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,318.47,17.11,D,0
38.15704,23.31767,339.28,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,313.92,21.45,D,0
38.16028,23.3105,342.69,0.55,0.42,2021-08-16,1146,N,VIIRS,n,2,314.8,17.11,D,0
38.16093,23.31681,337.19,0.55,0.42,2021-08-16,1146,N,VIIRS,l,2,311.08,21.45,D,0
38.57526,28.03067,342.4,0.32,0.55,2021-08-16,1146,N,VIIRS,l,2,314.94,3.15,D,0
40.21423,22.54658,335.36,0.53,0.42,2021-08-16,1147,N,VIIRS,n,2,306.6,8.04,D,0
40.3986,20.06051,337.55,0.43,0.38,2021-08-16,1147,N,VIIRS,l,2,307.68,3.45,D,0
40.76541,24.00938,337.5,0.42,0.45,2021-08-16,1147,N,VIIRS,n,2,302.08,2.19,D,0
40.98694,20.28815,332.33,0.44,0.39,2021-08-16,1147,N,VIIRS,n,2,303.07,2.65,D,0
41.00364,19.56526,334.43,0.42,0.38,2021-08-16,1147,N,VIIRS,l,2,307.38,1.4,D,0
41.0071,19.56452,355.61,0.42,0.38,2021-08-16,1147,N,VIIRS,n,2,310.8,12.77,D,0
41.00832,19.56639,335.52,0.42,0.38,2021-08-16,1147,N,VIIRS,l,2,306.17,4.32,D,0
41.02082,28.55604,337.28,0.36,0.58,2021-08-16,1147,N,VIIRS,n,2,304.2,3.75,D,2
41.08362,19.99964,337.77,0.43,0.38,2021-08-16,1147,N,VIIRS,l,2,309.63,3.44,D,0
41.19898,19.49047,347.81,0.42,0.38,2021-08-16,1147,N,VIIRS,n,2,305.6,3.9,D,3
41.2251,19.98065,340.95,0.44,0.38,2021-08-16,1147,N,VIIRS,n,2,306.29,5.32,D,0
41.27155,19.72079,335.67,0.43,0.38,2021-08-16,1147,N,VIIRS,l,2,307.24,3.75,D,0
41.44093,19.49617,336.44,0.42,0.38,2021-08-16,1147,N,VIIRS,l,2,308.52,3.49,D,0
40.44205,27.14213,307.34,0.38,0.36,2021-08-17,5,N,VIIRS,n,2,294.53,2.23,N,2
40.44275,27.13764,330.5,0.38,0.36,2021-08-17,5,N,VIIRS,n,2,296.48,2.23,N,2
40.44534,27.14301,329.31,0.38,0.36,2021-08-17,5,N,VIIRS,n,2,295.49,2.23,N,2
41.02042,28.55563,328.95,0.39,0.36,2021-08-17,5,N,VIIRS,n,2,295.8,2.77,N,2
41.05671,20.34949,301.91,0.41,0.45,2021-08-17,5,N,VIIRS,n,2,287.6,0.64,N,0
41.40463,21.69132,303.33,0.54,0.42,2021-08-17,5,N,VIIRS,n,2,290.54,0.68,N,0
41.43723,21.94506,302.57,0.53,0.42,2021-08-17,5,N,VIIRS,n,2,292.17,1.36,N,2
41.44563,21.94016,340.99,0.53,0.42,2021-08-17,5,N,VIIRS,n,2,294.63,6.12,N,2
37.77089,27.4373,308.43,0.39,0.36,2021-08-17,6,N,VIIRS,n,2,296.43,1.12,N,2
38.09472,23.29099,325.3,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,308.78,26.21,N,0
38.09536,23.28593,331.48,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,300.94,23.34,N,0
38.0982,23.29195,331.95,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,305.57,8.96,N,0
38.09884,23.2869,344.78,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,304.9,7.88,N,0
38.10105,23.2978,348.24,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,301.3,8.96,N,0
38.10169,23.29281,302.34,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,292.33,8.96,N,0
38.10299,23.2826,304.03,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,293,7.88,N,0
38.10365,23.27735,303.35,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,292.2,0.41,N,0
38.10453,23.29871,327.97,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,304.21,15.08,N,0
38.10517,23.29373,315.82,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,293.95,15.08,N,0
38.10647,23.28351,327.29,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,295.47,3.86,N,0
38.10714,23.27827,349.85,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,298.64,12.75,N,0
38.10802,23.29963,321.66,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.04,15.08,N,0
38.10865,23.29471,348.9,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,298.55,15.08,N,0
38.11063,23.27917,330.11,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,295.81,12.75,N,0
38.11131,23.27376,341.77,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,298.74,12.75,N,0
38.11213,23.29559,321.37,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,290.93,1.46,N,0
38.11478,23.27478,339.01,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,300.59,5.98,N,0
38.11565,23.29619,308.96,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,291.44,1.46,N,0
38.11796,23.30626,329.9,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,294.21,1.62,N,0
38.11826,23.27584,329.83,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,294.22,5.98,N,0
38.11858,23.30142,304.6,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,292.78,2.05,N,0
38.12149,23.30675,311.07,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.02,1.62,N,0
38.12173,23.27685,345.45,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,295.46,4.33,N,0
38.12312,23.32205,311.31,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.76,58.45,N,0
38.12375,23.31711,303.22,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,291.63,58.45,N,0
38.12458,23.28264,330.93,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,292.67,4.33,N,0
38.12523,23.27765,324.44,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,291.7,4.33,N,0
38.12538,23.33239,305.43,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.04,2.67,N,0
38.12602,23.32746,312.11,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.77,2.67,N,0
38.12665,23.32253,367,0.43,0.38,2021-08-17,6,N,VIIRS,h,2,320.66,58.45,N,0
38.12727,23.31769,348.4,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,311.63,58.45,N,0
38.12764,23.34275,306.2,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,291.21,1.87,N,0
38.12789,23.31295,333.62,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,296.97,5.16,N,0
38.1281,23.28333,333.68,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,293.19,2.85,N,0
38.12827,23.33784,313.04,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,291.81,1.87,N,0
38.12891,23.33289,309.89,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,292.34,2.36,N,0
38.1292,23.52329,317.77,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.13,1.23,N,2
38.12954,23.32805,322.28,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,296.25,2.36,N,0
38.13016,23.32324,367,0.43,0.38,2021-08-17,6,N,VIIRS,h,2,357.66,174.47,N,0
38.13077,23.31848,367,0.43,0.38,2021-08-17,6,N,VIIRS,h,2,324.01,174.47,N,0
38.131,23.2888,334.26,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,291.67,4.04,N,0
38.13112,23.34361,317.44,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,292.52,1.87,N,0
38.13138,23.31378,321.48,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,296.24,4.91,N,0
38.13163,23.28384,311.67,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,289.97,2.85,N,0
38.13175,23.33878,323.6,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.83,1.87,N,0
38.13238,23.33392,310.48,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,295.08,2.36,N,0
38.133,23.32907,321.89,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,295.95,2.36,N,0
38.13362,23.32425,367,0.43,0.38,2021-08-17,6,N,VIIRS,h,2,342.95,174.47,N,0
38.13394,23.3496,305.92,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,294.98,3.1,N,0
38.13424,23.31946,351.23,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,304.06,174.47,N,0
38.13453,23.28931,318.44,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,291.03,2.08,N,0
38.13457,23.34474,330.12,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,301.91,178.77,N,0
38.1352,23.33987,367,0.43,0.38,2021-08-17,6,N,VIIRS,h,2,356.31,178.77,N,0
38.13583,23.33501,346.92,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,308.22,28.11,N,0
38.13646,23.33015,349.4,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,309.81,28.11,N,0
38.13709,23.32529,351.96,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,300.24,3.56,N,0
38.1374,23.29501,327.53,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,292.47,2.08,N,0
38.1374,23.35065,304.95,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.72,3.1,N,0
38.13772,23.32037,307.66,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.13,3.56,N,0
38.13804,23.34576,329.28,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,322.08,178.77,N,0
38.13868,23.34078,367,0.43,0.38,2021-08-17,6,N,VIIRS,h,2,367.38,178.77,N,0
38.13933,23.33578,347.02,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,306.13,28.11,N,0
38.13997,23.33081,336.51,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,304.27,28.11,N,0
38.14061,23.32588,314.38,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,295.11,3.56,N,0
38.14094,23.29543,331.61,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,296.74,3.26,N,0
38.14157,23.34622,324.99,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,294.31,61.18,N,0
38.14221,23.34126,331.56,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,324.03,61.18,N,0
38.14286,23.3363,351.64,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,310.24,17.94,N,0
38.1435,23.33132,319.18,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,297.24,17.94,N,0
38.14414,23.32637,309.44,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,294.56,1.48,N,0
38.14449,23.29579,312.58,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,290.8,3.26,N,0
38.1451,23.34667,322.36,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,293.96,61.18,N,0
38.14574,23.34173,367,0.43,0.38,2021-08-17,6,N,VIIRS,h,2,340.19,61.18,N,0
38.14639,23.33682,353.52,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,312.48,17.94,N,0
38.14703,23.33187,323.03,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,299.1,17.94,N,0
38.14767,23.32693,315.96,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,295.64,1.48,N,0
38.14803,23.29634,324.87,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,290.63,1.34,N,0
38.14831,23.32199,305.6,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,292.99,1.48,N,0
38.14863,23.3472,316.93,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,294.91,76.41,N,0
38.14927,23.34225,367,0.43,0.38,2021-08-17,6,N,VIIRS,h,2,351.6,76.41,N,0
38.14991,23.33735,351.33,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,336.01,40.94,N,0
38.15054,23.33246,340.07,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,301.5,40.94,N,0
38.15088,23.30212,312.65,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,293.4,1.78,N,0
38.15119,23.32753,316,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,294.25,1.88,N,0
38.1528,23.34278,316.89,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,292.93,76.41,N,0
38.15344,23.33788,331.71,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,318.59,40.94,N,0
38.15407,23.33304,338.08,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,300.57,40.94,N,0
38.15439,23.3028,312.45,0.44,0.38,2021-08-17,6,N,VIIRS,n,2,290.22,0.79,N,0
38.1547,23.32818,317.01,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,295.21,1.88,N,0
38.15631,23.34347,305.85,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,290.52,0.95,N,0
38.15695,23.33856,345.73,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,301.15,26.5,N,0
38.15758,23.33371,356.93,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,310.95,26.5,N,0
38.15821,23.32887,350.22,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,301.97,9.06,N,0
38.15884,23.32398,340.72,0.43,0.38,2021-08-17,6,N,VIIRS,n,2,294.61,9.06,N,0
38.37382,24.06146,311.27,0.42,0.37,2021-08-17,6,N,VIIRS,n,2,294.49,1.07,N,2
38.42674,27.21487,317.31,0.39,0.36,2021-08-17,6,N,VIIRS,n,2,296.6,1.67,N,2
38.45652,27.26381,306.48,0.39,0.36,2021-08-17,6,N,VIIRS,n,2,296.08,0.72,N,2
38.73239,26.96629,308.43,0.38,0.36,2021-08-17,6,N,VIIRS,n,2,293.38,0.71,N,2
38.73518,26.94876,322.02,0.38,0.36,2021-08-17,6,N,VIIRS,n,2,295.8,1.88,N,2
38.73588,26.94438,316.07,0.38,0.36,2021-08-17,6,N,VIIRS,n,2,299.12,1.88,N,2
38.73917,26.94523,316.67,0.38,0.36,2021-08-17,6,N,VIIRS,n,2,298.76,1.74,N,2
38.74176,26.95047,321.79,0.38,0.36,2021-08-17,6,N,VIIRS,n,2,296.59,1.74,N,2
38.74245,26.94608,319.27,0.38,0.36,2021-08-17,6,N,VIIRS,n,2,295.9,1.74,N,2
38.75435,26.95152,318.81,0.38,0.36,2021-08-17,6,N,VIIRS,n,2,295.2,1.81,N,2
39.16926,27.63178,306.72,0.39,0.36,2021-08-17,6,N,VIIRS,n,2,293.01,1.02,N,0
39.18433,27.49732,303.62,0.39,0.36,2021-08-17,6,N,VIIRS,n,2,293.41,0.71,N,2
39.25769,27.73736,320.33,0.39,0.36,2021-08-17,6,N,VIIRS,n,2,290.83,2.08,N,0
39.60844,27.88033,302.93,0.39,0.36,2021-08-17,6,N,VIIRS,n,2,291.91,0.54,N,0
39.86565,26.24464,323.49,0.39,0.36,2021-08-17,6,N,VIIRS,n,2,296.36,1.85,N,2
40.15017,20.48237,301.6,0.4,0.44,2021-08-17,6,N,VIIRS,n,2,290.48,0.33,N,0
41.44298,21.9424,321.91,0.79,0.78,2021-08-17,145,N,VIIRS,n,2,289.26,3.96,N,2
41.44605,21.94113,324.06,0.79,0.78,2021-08-17,145,N,VIIRS,n,2,289.07,4.69,N,2
38.07353,23.64628,340.54,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,313.74,6.65,D,0
38.08836,23.36745,349.32,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,311.15,15.68,D,0
38.08858,23.35546,350.78,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,306.98,39.26,D,0
38.08921,23.35986,349.57,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,321.63,39.26,D,0
38.08986,23.36431,352.88,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,319.9,29.26,D,0
38.09049,23.36879,342.77,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,315.78,29.26,D,0
38.09188,23.35464,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,334.94,39.26,D,0
38.09253,23.35907,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,325.47,39.26,D,0
38.09316,23.36352,342.51,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,309.94,29.26,D,0
38.0938,23.36798,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,330.01,29.26,D,0
38.0952,23.35385,347.86,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,308.15,41.57,D,0
38.09583,23.35829,351.59,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,316.76,41.57,D,0
38.09711,23.36719,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,334.18,41.85,D,0
38.09915,23.35752,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,336.05,41.57,D,0
38.09979,23.36197,345.59,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,312.4,41.85,D,0
38.10008,23.31657,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,325.86,40.5,D,0
38.10071,23.3209,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,338.77,40.5,D,0
38.10106,23.37085,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,339.04,93.29,D,0
38.10148,23.30254,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,330.14,43.36,D,0
38.10212,23.30698,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,353.58,50.06,D,0
38.10276,23.31143,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,358.15,50.06,D,0
38.10339,23.31577,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,351.67,26.28,D,0
38.10402,23.32007,356.58,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,335.48,26.28,D,0
38.10437,23.37009,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,355.95,99.07,D,0
38.10556,23.28344,350.72,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,315.16,13.66,D,0
38.10607,23.31061,355.45,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,328.76,50.06,D,0
38.10655,23.33762,356.87,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,318.11,22.58,D,0
38.10669,23.31496,356.75,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,331.26,26.28,D,0
38.10732,23.31927,353.76,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,326.93,26.28,D,0
38.1077,23.36941,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,345.84,99.07,D,0
38.11,23.31415,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,326.33,18.66,D,0
38.11063,23.31846,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,330.93,18.66,D,0
38.11102,23.36873,351.59,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,317.64,37.33,D,0
38.11203,23.30449,352.33,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,316.81,17.98,D,0
38.11435,23.36807,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,326.14,37.33,D,0
38.11768,23.36742,349.14,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,312.24,8.78,D,0
38.12595,23.30606,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,339.63,64.59,D,0
38.12861,23.30083,367,0.39,0.36,2021-08-17,1127,N,VIIRS,l,2,325.41,11.48,D,0
38.13095,23.3644,346.86,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,315.46,85.99,D,0
38.13425,23.36353,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,350.44,85.99,D,0
38.13627,23.35382,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,331,81.32,D,0
38.13691,23.35826,353.68,0.39,0.36,2021-08-17,1127,N,VIIRS,n,2,324.39,81.32,D,0
38.13958,23.35306,367,0.39,0.36,2021-08-17,1127,N,VIIRS,h,2,340.33,81.32,D,0
