latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
37.63909,21.88184,317.1,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,296.59,1.92,N,0
37.63956,21.83136,315.2,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,295.87,2.25,N,0
37.64019,21.82699,319.76,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,296.57,1.86,N,0
37.6429,21.83213,310.25,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,295.49,2.02,N,0
37.64417,21.82337,308.12,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,294.86,1.93,N,0
37.66354,21.83235,307.1,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,295.92,1.92,N,0
37.66641,21.88346,320.8,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,295.18,1.83,N,0
37.66776,21.88616,324.95,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,295.04,1.78,N,0
37.6684,21.88173,311.92,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,295.66,1.78,N,0
37.67109,21.88696,325.39,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,296.75,1.78,N,0
37.72643,21.67012,325.45,0.4,0.37,2021-08-11,19,N,VIIRS,n,2,295.71,2.44,N,0
37.7272,21.68892,304.59,0.4,0.37,2021-08-11,19,N,VIIRS,n,2,293.2,0.8,N,0
37.73527,21.82443,307.92,0.39,0.36,2021-08-11,19,N,VIIRS,n,2,294.5,1.23,N,0
38.12836,23.52535,317.42,0.38,0.36,2021-08-11,19,N,VIIRS,n,2,295.48,1.9,N,2
37.33511,27.72012,338.97,0.5,0.49,2021-08-11,1140,N,VIIRS,n,2,306.86,9.53,D,0
37.33557,27.7256,342.27,0.5,0.49,2021-08-11,1140,N,VIIRS,n,2,308.54,9.53,D,0
37.33818,22.05054,339.25,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,308.79,3.33,D,0
37.3416,22.04972,336.73,0.42,0.37,2021-08-11,1140,N,VIIRS,l,2,308.5,3.33,D,0
37.34222,22.05442,346.22,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,309.04,3.33,D,0
37.34443,22.04424,343.77,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,308.4,4.78,D,0
37.34847,22.04817,346.43,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,309.49,5.77,D,0
37.6427,21.82605,340.5,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,292.85,4.84,D,0
37.65704,21.82797,335.49,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,282.92,2.69,D,0
37.65829,21.83752,336.35,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,281.95,2.21,D,0
37.65923,21.81779,336.2,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,294.31,2.04,D,0
37.65985,21.82251,338.18,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,287.65,2.04,D,0
37.66037,21.88036,337.81,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,307.78,3.5,D,0
37.66046,21.8272,337.38,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,283.28,2.41,D,0
37.66109,21.83198,336.33,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,281.57,2.41,D,0
37.66171,21.83674,338.8,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,284.22,1.92,D,0
37.66233,21.84151,337.8,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,284.96,1.92,D,0
37.66265,21.81705,338.18,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,301.92,2.04,D,0
37.66327,21.82173,343.93,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,294.94,2.04,D,0
37.6638,21.87962,337.88,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,306.93,3.5,D,0
37.66387,21.82635,352.36,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,292.87,2.41,D,0
37.66441,21.88431,356.27,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,309.24,7.51,D,0
37.66449,21.83107,338.39,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,283.46,2.41,D,0
37.66485,21.80707,353.48,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,311.89,17.56,D,0
37.66502,21.88894,339.56,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,305.42,7.51,D,0
37.66512,21.8359,340.22,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,284.42,1.92,D,0
37.66546,21.81166,367,0.41,0.37,2021-08-11,1140,N,VIIRS,h,2,310.44,17.56,D,0
37.66574,21.84064,340.02,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,288.36,1.92,D,0
37.66607,21.81626,355.43,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,313.75,54.11,D,0
37.66638,21.84546,337.89,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,290.12,6.02,D,0
37.66667,21.82088,367,0.41,0.37,2021-08-11,1140,N,VIIRS,h,2,328.26,54.11,D,0
37.66728,21.82548,352.67,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,316.42,199.06,D,0
37.6679,21.8302,354.27,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,297.95,199.06,D,0
37.66827,21.80631,339.94,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,305.26,17.56,D,0
37.66845,21.8882,335.21,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,304.95,8.75,D,0
37.66853,21.83502,344.28,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,293.55,3.23,D,0
37.66888,21.81094,367,0.41,0.37,2021-08-11,1140,N,VIIRS,h,2,308.33,17.56,D,0
37.66916,21.83982,338.28,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,297.8,3.23,D,0
37.66948,21.81547,349.91,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,312.1,54.11,D,0
37.67008,21.82004,342.98,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,310.1,54.11,D,0
37.67069,21.82468,367,0.41,0.37,2021-08-11,1140,N,VIIRS,l,2,364.09,199.06,D,0
37.67187,21.8874,343.1,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,307.35,8.75,D,0
37.67194,21.83415,338.46,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,302.66,3.23,D,0
37.67249,21.89212,353.88,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,313.42,17.04,D,0
37.67311,21.89684,333.48,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,303.28,17.04,D,0
37.67351,21.81932,335.2,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,302.91,3.2,D,0
37.67411,21.82387,342.02,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,302.37,3.72,D,0
37.67471,21.82848,338.65,0.41,0.37,2021-08-11,1140,N,VIIRS,n,2,302.48,3.72,D,0
37.67529,21.88658,339.3,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,302.92,4.76,D,0
37.6759,21.89126,367,0.42,0.37,2021-08-11,1140,N,VIIRS,h,2,340.18,96.52,D,0
37.67713,21.90062,332.58,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,301.21,8.23,D,0
37.67932,21.89044,336.08,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,302.49,96.52,D,0
37.67994,21.89509,351.22,0.42,0.37,2021-08-11,1140,N,VIIRS,n,2,302.05,96.52,D,0
38.73697,26.94363,333.13,0.47,0.47,2021-08-11,1140,N,VIIRS,l,2,307,3.01,D,2
38.73742,26.94904,332.66,0.47,0.48,2021-08-11,1140,N,VIIRS,l,2,307.24,3.01,D,2
38.75552,26.95227,330.37,0.47,0.48,2021-08-11,1140,N,VIIRS,l,2,304.94,1.57,D,2
40.26658,19.8341,336.46,0.39,0.36,2021-08-11,1141,N,VIIRS,n,2,300.88,8.14,D,0
40.88334,26.22827,330.89,0.45,0.47,2021-08-11,1141,N,VIIRS,n,2,298.07,2.05,D,0
39.16947,27.62992,306.37,0.39,0.36,2021-08-11,2359,N,VIIRS,n,2,294.11,0.97,N,0
39.18216,27.4987,307.4,0.39,0.36,2021-08-11,2359,N,VIIRS,n,2,292.78,0.7,N,2
39.25859,27.73794,312.95,0.39,0.36,2021-08-11,2359,N,VIIRS,n,2,291.84,1.12,N,0
39.86676,26.24414,306.52,0.41,0.37,2021-08-11,2359,N,VIIRS,n,2,293.48,0.86,N,2
40.14676,19.86807,333.36,0.51,0.5,2021-08-11,2359,N,VIIRS,n,2,295.73,5.78,N,0
40.27457,20.49407,313.29,0.48,0.48,2021-08-11,2359,N,VIIRS,n,2,273.43,1.87,N,0
40.27699,20.49543,301.48,0.48,0.48,2021-08-11,2359,N,VIIRS,n,2,284.74,0.84,N,0
40.27744,20.48981,299.89,0.48,0.48,2021-08-11,2359,N,VIIRS,n,2,281.76,1.34,N,0
40.43998,27.14139,312.32,0.4,0.37,2021-08-11,2359,N,VIIRS,n,2,294.29,1.46,N,2
40.44333,27.14217,309.45,0.4,0.37,2021-08-11,2359,N,VIIRS,n,2,295.33,1.58,N,2
40.444,27.13748,321.47,0.4,0.37,2021-08-11,2359,N,VIIRS,n,2,296.34,1.58,N,2
41.01879,28.55375,307.07,0.39,0.36,2021-08-11,2359,N,VIIRS,n,2,293.04,0.97,N,2
41.02139,28.55917,305.45,0.39,0.36,2021-08-11,2359,N,VIIRS,n,2,293.69,0.91,N,2
41.02208,28.55463,312.27,0.39,0.36,2021-08-11,2359,N,VIIRS,n,2,293.73,0.91,N,2
41.42041,21.93544,313.83,0.42,0.45,2021-08-11,2359,N,VIIRS,n,2,291.08,1.97,N,2
41.44601,21.94109,339.88,0.42,0.45,2021-08-11,2359,N,VIIRS,n,2,292.8,5.69,N,2
37.3417,22.04228,306.56,0.56,0.43,2021-08-12,0,N,VIIRS,n,2,293.97,1.63,N,0
37.34893,23.49391,338.65,0.48,0.4,2021-08-12,0,N,VIIRS,n,2,294.17,10.18,N,0
37.35194,23.50033,320.49,0.48,0.4,2021-08-12,0,N,VIIRS,n,2,292.77,3.31,N,0
37.35562,23.50099,314,0.48,0.4,2021-08-12,0,N,VIIRS,n,2,293.03,3.31,N,0
37.35635,23.49481,320.74,0.48,0.4,2021-08-12,0,N,VIIRS,n,2,294.14,3.31,N,0
37.35937,23.50112,308.22,0.48,0.4,2021-08-12,0,N,VIIRS,n,2,293.34,3.51,N,0
37.36007,23.49524,317.39,0.48,0.4,2021-08-12,0,N,VIIRS,n,2,294.25,3.51,N,3
37.67043,21.8935,307.5,0.57,0.43,2021-08-12,0,N,VIIRS,n,2,293.65,1.14,N,0
37.67053,21.81469,307.31,0.38,0.44,2021-08-12,0,N,VIIRS,n,2,294.59,1.1,N,0
37.67112,21.887,305.24,0.57,0.43,2021-08-12,0,N,VIIRS,n,2,294.41,1.14,N,0
37.67439,21.89453,306.94,0.57,0.43,2021-08-12,0,N,VIIRS,n,2,294.88,1.14,N,0
37.82964,23.81295,329.6,0.47,0.4,2021-08-12,0,N,VIIRS,n,2,293.76,4.61,N,0
37.83028,23.80758,318.09,0.47,0.4,2021-08-12,0,N,VIIRS,n,2,292.99,4.61,N,0
38.09264,23.6268,309.81,0.48,0.4,2021-08-12,0,N,VIIRS,n,2,293.48,1.92,N,0
38.09562,23.63349,307.5,0.48,0.4,2021-08-12,0,N,VIIRS,n,2,293.71,1.35,N,0
38.13095,23.52639,310.19,0.49,0.4,2021-08-12,0,N,VIIRS,n,2,294.1,1.39,N,2
38.25849,24.21997,300.22,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,279.78,1.34,N,0
38.26146,24.22585,301.36,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,282.69,2.09,N,0
38.26207,24.22095,305.49,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,284.12,12.78,N,0
38.26268,24.21592,311.81,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,282.74,12.78,N,0
38.26565,24.2218,330.52,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,286.71,12.78,N,0
38.26628,24.2167,348.66,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,290.94,12.78,N,0
38.26692,24.21149,311.13,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,283.98,2.48,N,0
38.26863,24.22759,305.23,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,281.27,2.24,N,0
38.26924,24.22262,334.27,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,286.43,18.89,N,0
38.26988,24.21746,346.08,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,303.17,18.89,N,0
38.27054,24.21213,306.33,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,284.65,2.43,N,0
38.27284,24.22341,304.57,0.46,0.39,2021-08-12,0,N,VIIRS,n,2,283.45,18.89,N,0
38.42509,27.21695,312.81,0.39,0.36,2021-08-12,0,N,VIIRS,n,2,295.25,2.48,N,2
38.45481,27.26316,308.6,0.39,0.36,2021-08-12,0,N,VIIRS,n,2,295.97,2.2,N,2
38.73508,26.94733,314.05,0.39,0.36,2021-08-12,0,N,VIIRS,n,2,295.68,2.14,N,2
38.73841,26.94812,320.33,0.39,0.36,2021-08-12,0,N,VIIRS,n,2,296.44,2.15,N,2
38.73906,26.94363,307.62,0.39,0.36,2021-08-12,0,N,VIIRS,n,2,294.53,2.16,N,2
38.74174,26.94891,322.98,0.39,0.36,2021-08-12,0,N,VIIRS,n,2,296.46,2.15,N,2
38.74841,26.95048,319.37,0.39,0.36,2021-08-12,0,N,VIIRS,n,2,294.66,1.86,N,2
38.75508,26.95205,310.82,0.39,0.36,2021-08-12,0,N,VIIRS,n,2,294.54,1.61,N,2
41.27413,21.47593,296.54,0.65,0.73,2021-08-12,139,N,VIIRS,n,2,285.76,0.68,N,0
41.43687,21.94076,300.31,0.67,0.74,2021-08-12,139,N,VIIRS,n,2,288.84,21.8,N,2
41.43881,21.93919,303.94,0.67,0.74,2021-08-12,139,N,VIIRS,n,2,288.82,2.57,N,2
41.44329,21.94418,346.23,0.67,0.74,2021-08-12,139,N,VIIRS,n,2,289.19,21.8,N,2
41.44526,21.94253,348.51,0.67,0.74,2021-08-12,139,N,VIIRS,n,2,290.6,33.25,N,2
41.44569,21.93696,367,0.67,0.74,2021-08-12,139,N,VIIRS,h,2,291.41,21.8,N,2
41.4477,21.93532,367,0.67,0.74,2021-08-12,139,N,VIIRS,h,2,289.02,38.61,N,2
36.73144,28.151,337.46,0.46,0.39,2021-08-12,1121,N,VIIRS,l,2,311.52,2.36,D,0
37.33994,22.04461,341.13,0.41,0.37,2021-08-12,1121,N,VIIRS,n,2,308.02,7.65,D,0
37.35006,22.042,352.99,0.41,0.37,2021-08-12,1121,N,VIIRS,n,2,314.48,7.31,D,0
37.35343,22.0411,342.25,0.41,0.37,2021-08-12,1121,N,VIIRS,n,2,311.98,7.31,D,0
37.66939,21.81077,352.12,0.41,0.37,2021-08-12,1121,N,VIIRS,n,2,303.97,9.59,D,0
40.18206,19.76006,350.99,0.44,0.38,2021-08-12,1122,N,VIIRS,n,2,311.24,33.15,D,0
40.44559,27.14097,339.03,0.45,0.39,2021-08-12,1122,N,VIIRS,n,2,308.1,2.64,D,2
40.63952,22.92252,332.58,0.38,0.36,2021-08-12,1122,N,VIIRS,l,2,307,1.76,D,0
40.64548,20.67551,334.6,0.41,0.37,2021-08-12,1122,N,VIIRS,l,2,305.81,1.73,D,0
41.02002,28.55497,333.61,0.52,0.42,2021-08-12,1122,N,VIIRS,l,2,306.26,4.95,D,2
41.35449,22.12812,333.09,0.39,0.36,2021-08-12,1122,N,VIIRS,n,2,302.59,1.7,D,0
41.35521,22.13266,343.41,0.39,0.36,2021-08-12,1122,N,VIIRS,n,2,306.84,3.94,D,0
39.25709,27.73632,301.82,0.53,0.42,2021-08-12,2340,N,VIIRS,n,2,289.2,0.79,N,0
39.86718,26.24281,302.99,0.42,0.45,2021-08-12,2340,N,VIIRS,n,2,292.84,1.1,N,2
40.44255,27.13934,308.72,0.39,0.44,2021-08-12,2340,N,VIIRS,n,2,294.67,1.11,N,2
40.44659,27.13998,309.78,0.39,0.44,2021-08-12,2340,N,VIIRS,n,2,294.12,1.11,N,3
40.44706,27.13524,312.39,0.39,0.44,2021-08-12,2340,N,VIIRS,n,2,294.22,2.25,N,3
40.82699,19.48507,314.22,0.48,0.65,2021-08-12,2340,N,VIIRS,n,2,290.8,1.64,N,0
40.8277,19.48553,315.45,0.49,0.65,2021-08-12,2340,N,VIIRS,n,2,290.78,1.7,N,0
41.02082,28.55566,320.44,0.51,0.41,2021-08-12,2340,N,VIIRS,n,2,294.17,2.78,N,2
41.35198,22.13352,308.15,0.36,0.57,2021-08-12,2340,N,VIIRS,n,2,288.66,1.05,N,0
41.35728,22.13468,303.69,0.36,0.57,2021-08-12,2340,N,VIIRS,n,2,288.92,0.68,N,0
41.35748,22.13093,303.33,0.36,0.57,2021-08-12,2340,N,VIIRS,n,2,288.52,0.68,N,0
41.35767,22.1272,312.38,0.36,0.57,2021-08-12,2340,N,VIIRS,n,2,288.32,1.59,N,0
41.43742,21.94298,304.53,0.36,0.58,2021-08-12,2340,N,VIIRS,n,2,290.57,0.43,N,2
41.44304,21.93895,325.11,0.37,0.58,2021-08-12,2340,N,VIIRS,n,2,291.04,1.48,N,2
41.44466,21.93994,325.97,0.37,0.58,2021-08-12,2340,N,VIIRS,n,2,291.75,2.86,N,2
41.44489,21.9352,302.88,0.37,0.58,2021-08-12,2340,N,VIIRS,n,2,289.56,2.08,N,2
41.44842,21.93962,303.03,0.37,0.58,2021-08-12,2340,N,VIIRS,n,2,289.76,1.48,N,2
38.13027,23.52327,309.12,0.56,0.52,2021-08-12,2341,N,VIIRS,n,2,294.27,1.41,N,2
38.37271,24.06318,306.45,0.53,0.5,2021-08-12,2341,N,VIIRS,n,2,294.06,0.89,N,2
38.42621,27.21701,313.98,0.55,0.43,2021-08-12,2341,N,VIIRS,n,2,296.34,2.73,N,2
38.73787,26.94924,307.51,0.57,0.43,2021-08-12,2341,N,VIIRS,n,2,296,1.32,N,2
38.73853,26.94268,307.39,0.57,0.43,2021-08-12,2341,N,VIIRS,n,2,297.08,2.28,N,2
38.74186,26.94992,312.8,0.57,0.43,2021-08-12,2341,N,VIIRS,n,2,296.36,1.32,N,2
38.74586,26.95057,316.79,0.57,0.43,2021-08-12,2341,N,VIIRS,n,2,295.35,1.78,N,2
38.75385,26.95187,309.98,0.57,0.43,2021-08-12,2341,N,VIIRS,n,2,295.58,1.64,N,2
40.44345,27.13939,309.16,0.75,0.77,2021-08-13,120,N,VIIRS,n,2,287.23,0.87,N,2
40.44537,27.14362,305.64,0.75,0.77,2021-08-13,120,N,VIIRS,n,2,286.86,3.1,N,2
41.35488,22.1328,302.07,0.41,0.61,2021-08-13,120,N,VIIRS,n,2,287.78,0.6,N,0
41.35523,22.13762,300.5,0.41,0.61,2021-08-13,120,N,VIIRS,n,2,288.1,0.54,N,0
41.35685,22.13188,301.92,0.41,0.61,2021-08-13,120,N,VIIRS,n,2,287.59,0.54,N,0
41.36019,22.13551,301.94,0.41,0.61,2021-08-13,120,N,VIIRS,n,2,287.94,0.6,N,0
38.37352,24.05976,304.07,0.62,0.71,2021-08-13,121,N,VIIRS,n,2,291.28,1.26,N,2
39.72329,20.20506,310.53,0.37,0.58,2021-08-13,121,N,VIIRS,n,2,290.74,1.38,N,0
40.28299,23.44098,303.06,0.51,0.66,2021-08-13,121,N,VIIRS,n,2,288.66,0.96,N,0
40.28337,23.44129,304.95,0.51,0.66,2021-08-13,121,N,VIIRS,n,2,288.5,0.92,N,0
40.82624,19.48883,303.48,0.63,0.54,2021-08-13,121,N,VIIRS,n,2,290.97,1.11,N,0
40.82656,19.49039,303.77,0.63,0.54,2021-08-13,121,N,VIIRS,n,2,290.78,0.6,N,0
38.31754,23.62024,338.11,0.51,0.41,2021-08-13,1102,N,VIIRS,n,2,305.03,4.04,D,0
40.15615,19.8593,336.99,0.46,0.47,2021-08-13,1103,N,VIIRS,n,2,306.99,5.51,D,0
40.18464,21.81738,345.62,0.56,0.43,2021-08-13,1103,N,VIIRS,n,2,311.23,7.7,D,0
40.18687,21.81633,348.87,0.56,0.43,2021-08-13,1103,N,VIIRS,n,2,311.65,11.06,D,0
40.44551,27.14017,335.12,0.39,0.36,2021-08-13,1103,N,VIIRS,n,2,303.53,2.84,D,2
40.53002,20.07819,341.89,0.44,0.46,2021-08-13,1103,N,VIIRS,n,2,306.3,3.26,D,0
40.67671,20.75579,335.18,0.41,0.45,2021-08-13,1103,N,VIIRS,l,2,307.05,2.9,D,0
40.76036,22.45695,330.92,0.51,0.41,2021-08-13,1103,N,VIIRS,l,2,301.77,2.88,D,0
40.76265,22.45529,346.23,0.51,0.41,2021-08-13,1103,N,VIIRS,n,2,305.4,5.44,D,0
40.82196,19.48827,336.52,0.46,0.47,2021-08-13,1103,N,VIIRS,l,2,306.84,4.68,D,0
40.82619,19.48658,337.71,0.46,0.47,2021-08-13,1103,N,VIIRS,n,2,308.55,4.63,D,0
41.01929,28.5568,332.88,0.39,0.36,2021-08-13,1103,N,VIIRS,n,2,300.83,2.99,D,2
41.35122,22.12191,342.21,0.52,0.41,2021-08-13,1103,N,VIIRS,n,2,306.65,2.44,D,0
41.35324,22.11967,343.54,0.52,0.41,2021-08-13,1103,N,VIIRS,n,2,313.05,11.42,D,0
41.355,22.1209,344.15,0.52,0.41,2021-08-13,1103,N,VIIRS,n,2,314.16,7.21,D,0
41.35875,22.11972,340.25,0.52,0.41,2021-08-13,1103,N,VIIRS,l,2,312.54,7.21,D,0
41.36195,22.12316,354.12,0.52,0.41,2021-08-13,1103,N,VIIRS,n,2,312.06,9.49,D,0
41.36312,22.12883,348.08,0.52,0.41,2021-08-13,1103,N,VIIRS,n,2,305.92,9.49,D,0
41.36365,22.12421,350.06,0.52,0.41,2021-08-13,1103,N,VIIRS,n,2,306.61,9.66,D,0
41.36479,22.12988,338.35,0.52,0.41,2021-08-13,1103,N,VIIRS,n,2,303.34,3.33,D,0
