latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
40.28326,19.77547,330.33,0.46,0.47,2021-08-21,1103,N20,VIIRS,n,2,299.91,5.64,D,0
40.44284,27.14065,346.81,0.39,0.36,2021-08-21,1103,N20,VIIRS,n,2,311.91,3.7,D,2
40.44356,27.14516,335.26,0.39,0.36,2021-08-21,1103,N20,VIIRS,l,2,307.97,3.7,D,2
40.59633,20.96891,332.62,0.4,0.44,2021-08-21,1103,N20,VIIRS,n,2,305.7,2.1,D,0
40.76143,22.46016,336.14,0.51,0.41,2021-08-21,1103,N20,VIIRS,n,2,298.73,3.09,D,0
40.88786,20.65489,330.94,0.41,0.45,2021-08-21,1103,N20,VIIRS,n,2,302,2.74,D,0
41.0195,28.55597,339.61,0.39,0.36,2021-08-21,1103,N20,VIIRS,n,2,307.38,2.89,D,2
39.25726,27.73556,306.19,0.61,0.53,2021-08-21,2321,N20,VIIRS,n,2,287.79,2.01,N,0
39.26065,27.73636,308.86,0.61,0.53,2021-08-21,2321,N20,VIIRS,n,2,287.81,1.71,N,0
39.86729,26.24263,311.44,0.37,0.58,2021-08-21,2321,N20,VIIRS,n,2,293.42,1.25,N,2
41.02214,28.55259,315.44,0.57,0.52,2021-08-21,2321,N20,VIIRS,n,2,291.1,2.25,N,2
41.02285,28.55338,315.31,0.57,0.52,2021-08-21,2321,N20,VIIRS,n,2,291.46,2.76,N,2
41.44691,21.93528,309.02,0.64,0.72,2021-08-21,2321,N20,VIIRS,n,2,285.82,2.2,N,2
38.13163,23.52406,302.78,0.51,0.66,2021-08-21,2322,N20,VIIRS,n,2,290.66,0.98,N,2
38.13182,23.52161,304.19,0.51,0.66,2021-08-21,2322,N20,VIIRS,n,2,290.98,0.72,N,2
38.42512,27.21496,314.63,0.32,0.55,2021-08-21,2322,N20,VIIRS,n,2,293.69,0.85,N,2
38.73316,26.96417,307.47,0.33,0.55,2021-08-21,2322,N20,VIIRS,n,2,292.03,0.64,N,2
38.75467,26.95045,316.94,0.33,0.55,2021-08-21,2322,N20,VIIRS,n,2,293.67,1.23,N,2
40.44546,27.13947,311.42,0.47,0.64,2021-08-22,101,N20,VIIRS,n,2,291.12,2.68,N,2
41.0237,28.55225,305.11,0.52,0.67,2021-08-22,101,N20,VIIRS,n,2,288.54,1.45,N,2
37.91977,23.07235,306.09,0.34,0.56,2021-08-22,102,N20,VIIRS,n,2,293.15,1.38,N,2
38.00796,24.46048,367,0.4,0.6,2021-08-22,102,N20,VIIRS,h,2,295.56,13.34,N,0
38.00901,24.45659,304.64,0.4,0.6,2021-08-22,102,N20,VIIRS,n,2,292.66,6.33,N,0
38.01348,24.46166,367,0.4,0.6,2021-08-22,102,N20,VIIRS,h,2,295.21,8.25,N,0
38.12858,23.52275,303.99,0.35,0.57,2021-08-22,102,N20,VIIRS,n,2,291.07,0.31,N,2
38.3745,24.05977,309.26,0.37,0.58,2021-08-22,102,N20,VIIRS,n,2,291.54,1.06,N,2
38.42733,27.21557,304.48,0.54,0.68,2021-08-22,102,N20,VIIRS,n,2,290.61,1.2,N,2
38.73592,26.94211,304.34,0.51,0.66,2021-08-22,102,N20,VIIRS,n,2,293.43,1.3,N,2
38.73935,26.94435,306.56,0.51,0.66,2021-08-22,102,N20,VIIRS,n,2,293.59,1.57,N,2
38.74728,26.94787,302.08,0.51,0.66,2021-08-22,102,N20,VIIRS,n,2,291.36,1.78,N,2
38.75294,26.95084,315.02,0.51,0.66,2021-08-22,102,N20,VIIRS,n,2,292.39,1.5,N,2
39.25956,27.73682,296.68,0.54,0.68,2021-08-22,102,N20,VIIRS,n,2,285.69,1.32,N,0
39.26078,27.73107,312.89,0.54,0.68,2021-08-22,102,N20,VIIRS,n,2,286.18,2.11,N,0
39.26154,27.73022,305.92,0.54,0.68,2021-08-22,102,N20,VIIRS,n,2,285.32,1.17,N,0
39.86638,26.24135,302.03,0.44,0.62,2021-08-22,102,N20,VIIRS,n,2,290.19,0.85,N,2
40.28558,23.44315,301.89,0.61,0.54,2021-08-22,102,N20,VIIRS,n,2,289.38,1.06,N,2
41.43872,21.94427,309.43,0.48,0.48,2021-08-22,102,N20,VIIRS,n,2,289.04,1.42,N,2
41.4443,21.94051,339.14,0.48,0.48,2021-08-22,102,N20,VIIRS,n,2,292.26,7.14,N,2
41.44558,21.93513,307.45,0.48,0.48,2021-08-22,102,N20,VIIRS,n,2,286.27,7.14,N,2
40.26849,19.77551,348.63,0.4,0.6,2021-08-22,1044,N20,VIIRS,n,2,300.84,25.62,D,0
40.27024,19.78192,367,0.4,0.6,2021-08-22,1044,N20,VIIRS,h,2,310.01,43.45,D,0
40.27425,19.77505,354.7,0.4,0.6,2021-08-22,1044,N20,VIIRS,n,2,303.47,19.61,D,0
40.27526,19.77872,367,0.4,0.6,2021-08-22,1044,N20,VIIRS,h,2,306.25,16.81,D,0
40.27617,19.78203,342.32,0.4,0.6,2021-08-22,1044,N20,VIIRS,n,2,297.9,16.81,D,0
40.44568,27.14331,340.79,0.52,0.42,2021-08-22,1044,N20,VIIRS,n,2,301.19,6.45,D,2
40.45112,20.28472,334.41,0.37,0.58,2021-08-22,1044,N20,VIIRS,n,2,301.13,4.11,D,0
40.45346,20.2879,342.15,0.37,0.58,2021-08-22,1044,N20,VIIRS,n,2,299.81,4.26,D,0
40.69176,19.6482,338.36,0.4,0.6,2021-08-22,1044,N20,VIIRS,n,2,307.93,3.87,D,0
40.69301,19.65277,339.27,0.4,0.6,2021-08-22,1044,N20,VIIRS,n,2,306.9,3.87,D,0
41.44477,21.93727,332.58,0.58,0.52,2021-08-22,1044,N20,VIIRS,n,2,304.21,3.43,D,2
41.44518,21.9372,332.29,0.58,0.52,2021-08-22,1044,N20,VIIRS,l,2,304.21,5.21,D,2
39.31343,21.93993,344.4,0.51,0.66,2021-08-22,1224,N20,VIIRS,n,2,296.23,6.58,D,0
39.85584,20.085,367,0.41,0.61,2021-08-22,1225,N20,VIIRS,h,2,302.18,10.14,D,0
39.85604,20.08954,347.52,0.41,0.61,2021-08-22,1225,N20,VIIRS,n,2,299.75,18.42,D,0
39.85625,20.09463,367,0.41,0.61,2021-08-22,1225,N20,VIIRS,h,2,301.63,18.42,D,0
39.85814,20.08366,337.33,0.41,0.61,2021-08-22,1225,N20,VIIRS,n,2,301.11,7.94,D,0
39.85837,20.08836,367,0.41,0.61,2021-08-22,1225,N20,VIIRS,h,2,301.31,15.86,D,0
39.8586,20.09322,350.7,0.41,0.61,2021-08-22,1225,N20,VIIRS,n,2,304.31,15.86,D,0
39.85884,20.09824,337.12,0.41,0.61,2021-08-22,1225,N20,VIIRS,n,2,298.64,13.91,D,0
40.26772,19.7769,334.31,0.4,0.6,2021-08-22,1225,N20,VIIRS,n,2,298.75,3.16,D,0
40.26788,19.78051,336.83,0.4,0.6,2021-08-22,1225,N20,VIIRS,n,2,299.15,3.16,D,0
40.70928,19.76503,354.22,0.4,0.6,2021-08-22,1225,N20,VIIRS,n,2,306.2,6.55,D,0
39.26191,27.73773,303.4,0.55,0.68,2021-08-22,2302,N20,VIIRS,n,2,287.6,0.99,N,0
39.86633,26.23894,303.96,0.67,0.74,2021-08-22,2302,N20,VIIRS,n,2,290.77,0.89,N,2
39.86737,26.23897,304.49,0.67,0.74,2021-08-22,2302,N20,VIIRS,n,2,290.73,1.39,N,2
41.0216,28.5511,304.22,0.51,0.66,2021-08-22,2302,N20,VIIRS,n,2,290.29,1.18,N,2
38.73573,26.96198,301.67,0.6,0.71,2021-08-22,2303,N20,VIIRS,n,2,291.02,0.71,N,2
38.74261,26.9481,303.18,0.6,0.71,2021-08-22,2303,N20,VIIRS,n,2,291.2,1.81,N,2
38.75576,26.94847,302.7,0.6,0.71,2021-08-22,2303,N20,VIIRS,n,2,290.61,0.61,N,2
38.37374,24.05912,309.6,0.42,0.45,2021-08-23,43,N20,VIIRS,n,2,294.39,1.45,N,2
38.56596,23.29236,322.61,0.38,0.43,2021-08-23,43,N20,VIIRS,n,2,294.59,2.64,N,2
38.7356,26.96358,305.67,0.58,0.52,2021-08-23,43,N20,VIIRS,n,2,291.97,0.73,N,2
38.74332,26.95279,303.3,0.58,0.52,2021-08-23,43,N20,VIIRS,n,2,292.41,2.6,N,2
38.75408,26.9502,304.17,0.58,0.52,2021-08-23,43,N20,VIIRS,n,2,292.77,1.36,N,2
39.2582,27.7316,314.35,0.62,0.54,2021-08-23,43,N20,VIIRS,n,2,288.29,3.96,N,0
39.26064,27.73298,316.48,0.62,0.54,2021-08-23,43,N20,VIIRS,n,2,289.11,1.82,N,0
39.32191,22.12697,312.04,0.49,0.41,2021-08-23,43,N20,VIIRS,n,2,288.59,1.23,N,0
39.35415,22.98697,306.87,0.54,0.42,2021-08-23,43,N20,VIIRS,n,2,293.94,1.82,N,2
39.86497,26.24193,306.37,0.5,0.49,2021-08-23,43,N20,VIIRS,n,2,292.69,1.25,N,2
40.26615,19.77558,303.09,0.41,0.37,2021-08-23,43,N20,VIIRS,n,2,290.87,0.64,N,0
40.64023,19.8495,304.28,0.4,0.37,2021-08-23,43,N20,VIIRS,n,2,291.25,0.62,N,0
41.02007,28.55607,316.3,0.61,0.54,2021-08-23,43,N20,VIIRS,n,2,292.02,2.52,N,2
41.4386,21.946,305.58,0.45,0.39,2021-08-23,43,N20,VIIRS,n,2,291.23,25.37,N,2
41.43977,21.94438,309.48,0.45,0.39,2021-08-23,43,N20,VIIRS,n,2,291.62,1.99,N,2
41.44413,21.9367,328.7,0.45,0.39,2021-08-23,43,N20,VIIRS,n,2,290.43,16.3,N,2
41.44426,21.94028,327.86,0.45,0.39,2021-08-23,43,N20,VIIRS,n,2,299.54,43.82,N,2
41.44661,21.94306,327.41,0.45,0.39,2021-08-23,43,N20,VIIRS,n,2,288.39,2.81,N,2
41.44763,21.93784,307.57,0.45,0.39,2021-08-23,43,N20,VIIRS,n,2,288.14,1.46,N,2
38.07082,24.31959,307.68,0.44,0.46,2021-08-23,44,N20,VIIRS,n,2,294.84,3.91,N,0
38.07182,24.31519,327.02,0.44,0.46,2021-08-23,44,N20,VIIRS,n,2,295.9,3.91,N,0
38.07404,24.32504,307.45,0.44,0.46,2021-08-23,44,N20,VIIRS,n,2,294.78,2.83,N,0
38.07508,24.32045,367,0.44,0.46,2021-08-23,44,N20,VIIRS,h,2,328.02,125.1,N,0
38.07607,24.31606,326.95,0.44,0.46,2021-08-23,44,N20,VIIRS,n,2,313.97,125.1,N,0
38.08035,24.3168,341.68,0.44,0.46,2021-08-23,44,N20,VIIRS,n,2,302.44,125.1,N,0
38.08355,24.32234,339.96,0.44,0.46,2021-08-23,44,N20,VIIRS,n,2,304.92,9.8,N,0
38.08463,24.31754,327.51,0.44,0.46,2021-08-23,44,N20,VIIRS,n,2,296.27,9.8,N,0
38.08771,24.32361,309.99,0.44,0.46,2021-08-23,44,N20,VIIRS,n,2,292.9,9.8,N,0
38.12804,23.52372,305.85,0.4,0.44,2021-08-23,44,N20,VIIRS,n,2,294.51,0.87,N,2
38.16849,23.37511,345.21,0.53,0.67,2021-08-23,1025,N20,VIIRS,n,2,302.05,5.66,D,0
38.16928,23.37438,352.88,0.53,0.67,2021-08-23,1025,N20,VIIRS,n,2,303.63,42.95,D,0
38.17215,23.36168,354.55,0.53,0.67,2021-08-23,1025,N20,VIIRS,n,2,308.37,34.44,D,0
38.17383,23.3674,367,0.53,0.67,2021-08-23,1025,N20,VIIRS,h,2,311.64,34.44,D,0
38.17691,23.35541,367,0.53,0.67,2021-08-23,1025,N20,VIIRS,h,2,302.36,20.7,D,0
38.17704,23.37834,367,0.53,0.67,2021-08-23,1025,N20,VIIRS,h,2,302.61,42.95,D,0
38.17865,23.36132,367,0.53,0.67,2021-08-23,1025,N20,VIIRS,h,2,312.92,22.15,D,0
38.18018,23.36656,367,0.53,0.67,2021-08-23,1025,N20,VIIRS,h,2,310.46,22.15,D,0
38.18171,23.34925,339.11,0.53,0.67,2021-08-23,1025,N20,VIIRS,n,2,297.56,20.7,D,0
38.18172,23.37179,367,0.53,0.67,2021-08-23,1025,N20,VIIRS,h,2,306.75,19.48,D,0
38.18324,23.35443,367,0.53,0.67,2021-08-23,1025,N20,VIIRS,h,2,305.06,20.7,D,0
38.18472,23.3595,367,0.53,0.67,2021-08-23,1025,N20,VIIRS,h,2,304.62,22.15,D,0
38.18624,23.36468,338.62,0.53,0.67,2021-08-23,1025,N20,VIIRS,n,2,300.78,22.15,D,0
38.74223,26.95426,330.66,0.33,0.55,2021-08-23,1025,N20,VIIRS,l,2,303.15,3.04,D,2
39.63475,26.87221,367,0.64,0.54,2021-08-23,1025,N20,VIIRS,h,2,306.43,27.83,D,0
39.63628,26.87827,331.66,0.63,0.54,2021-08-23,1025,N20,VIIRS,n,2,301.04,7.46,D,0
39.66946,26.21451,353.28,0.34,0.56,2021-08-23,1025,N20,VIIRS,n,2,308.56,11.61,D,0
39.67037,26.21803,339.86,0.34,0.56,2021-08-23,1025,N20,VIIRS,n,2,300.34,11.61,D,0
39.67416,26.2115,344.34,0.34,0.56,2021-08-23,1025,N20,VIIRS,n,2,301.32,11.61,D,0
39.67511,26.21518,343.16,0.34,0.56,2021-08-23,1025,N20,VIIRS,n,2,300.47,11.61,D,0
40.4416,27.14201,330.72,0.59,0.53,2021-08-23,1025,N20,VIIRS,n,2,301.42,4.47,D,2
40.30788,19.8696,339.85,0.68,0.74,2021-08-23,1026,N20,VIIRS,n,2,300.52,13.26,D,0
40.30934,19.87407,367,0.68,0.74,2021-08-23,1026,N20,VIIRS,h,2,305.87,19.05,D,0
40.31062,19.87798,347.27,0.68,0.74,2021-08-23,1026,N20,VIIRS,n,2,305.91,19.05,D,0
40.31182,19.88168,348.43,0.68,0.74,2021-08-23,1026,N20,VIIRS,n,2,305.43,16.64,D,0
41.44569,21.93898,367,0.5,0.66,2021-08-23,1026,N20,VIIRS,h,2,301.61,8.8,D,2
38.06569,24.3132,342.59,0.37,0.58,2021-08-23,1205,N20,VIIRS,n,2,305.98,7.06,D,0
38.16924,23.37107,334.5,0.33,0.55,2021-08-23,1205,N20,VIIRS,l,2,307.1,3.88,D,0
38.17129,23.36323,335.88,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,306.68,4.74,D,0
38.17154,23.36711,342.46,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,308.91,4.74,D,0
38.17181,23.37109,346.24,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,310.19,3.14,D,0
38.17208,23.37518,334.6,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,308.84,3.14,D,0
38.17358,23.35781,367,0.33,0.55,2021-08-23,1205,N20,VIIRS,h,2,311.39,11.94,D,0
38.17382,23.36171,348.65,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,310.3,6.1,D,0
38.17406,23.36571,355.31,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,311.99,6.1,D,0
38.17431,23.36984,349.92,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,311.06,4.53,D,0
38.17456,23.37393,344.22,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,310.08,4.53,D,0
38.17604,23.3574,367,0.33,0.55,2021-08-23,1205,N20,VIIRS,h,2,314.38,13.9,D,0
38.17629,23.36128,348.71,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,311.88,4.74,D,0
38.17657,23.36533,354.54,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,314.09,4.74,D,0
38.17685,23.36953,345.85,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,310.5,3.14,D,0
38.17713,23.37369,342.01,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,307.02,3.14,D,0
38.17861,23.3559,367,0.33,0.55,2021-08-23,1205,N20,VIIRS,h,2,312.72,11.94,D,0
38.17884,23.35977,340.67,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,310.99,6.1,D,0
38.17909,23.36386,344.18,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,311.83,6.1,D,0
38.17936,23.36817,334.36,0.33,0.55,2021-08-23,1205,N20,VIIRS,l,2,306.44,4.53,D,0
38.1834,23.35019,340.14,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,303.28,16.05,D,0
38.18367,23.3545,367,0.33,0.55,2021-08-23,1205,N20,VIIRS,h,2,311.12,16.05,D,0
38.18393,23.35875,332.28,0.33,0.55,2021-08-23,1205,N20,VIIRS,n,2,303.06,9.34,D,0
38.56093,27.63562,332.17,0.57,0.69,2021-08-23,1205,N20,VIIRS,n,2,297.19,1.97,D,0
38.56184,27.63374,336,0.57,0.69,2021-08-23,1205,N20,VIIRS,n,2,297.6,3.32,D,0
38.97916,27.71994,341.49,0.58,0.7,2021-08-23,1205,N20,VIIRS,n,2,298.21,3.96,D,0
38.97936,27.71805,344.47,0.58,0.7,2021-08-23,1205,N20,VIIRS,n,2,298.5,4.79,D,0
40.26643,19.77762,351.84,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,303.13,10.41,D,0
40.38733,19.54236,341.4,0.44,0.46,2021-08-23,1206,N20,VIIRS,n,2,307.75,5.91,D,0
40.38796,19.54938,340.4,0.44,0.46,2021-08-23,1206,N20,VIIRS,n,2,305.08,3.22,D,0
40.53916,19.71119,347.13,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,308.68,7.27,D,0
40.6532,19.66776,347.17,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,310.4,6.82,D,0
40.65487,19.66491,342.76,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,309.77,4.48,D,0
40.82755,19.49792,346.16,0.44,0.46,2021-08-23,1206,N20,VIIRS,n,2,307.56,4.85,D,0
40.95821,19.67334,337.41,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,309.51,2.72,D,0
41.1856,19.63478,344.19,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,309.09,22.54,D,0
41.18606,19.64003,333.06,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,305.39,11.3,D,0
41.18794,19.63793,342.12,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,305.96,60.28,D,0
41.18991,19.63423,351.28,0.45,0.47,2021-08-23,1206,N20,VIIRS,n,2,308.85,22.54,D,0
41.44134,21.94165,339.7,0.59,0.53,2021-08-23,1206,N20,VIIRS,n,2,312.03,4.11,D,2
38.74083,26.95196,306.75,0.51,0.41,2021-08-24,24,N20,VIIRS,n,2,295.64,2.57,N,2
39.25708,27.73824,310.72,0.54,0.42,2021-08-24,24,N20,VIIRS,n,2,290.65,1.45,N,0
39.25832,27.73219,307.62,0.54,0.42,2021-08-24,24,N20,VIIRS,n,2,290.11,1.07,N,0
39.25877,27.73841,313.21,0.54,0.42,2021-08-24,24,N20,VIIRS,n,2,291.48,1.57,N,0
39.26005,27.73231,308.65,0.54,0.42,2021-08-24,24,N20,VIIRS,n,2,290.22,1.57,N,0
39.63284,26.8761,308.55,0.49,0.4,2021-08-24,24,N20,VIIRS,n,2,293.02,0.86,N,0
39.63653,26.87686,304,0.49,0.4,2021-08-24,24,N20,VIIRS,n,2,291.96,0.86,N,0
39.86621,26.24565,317.53,0.46,0.39,2021-08-24,24,N20,VIIRS,n,2,295.01,2.16,N,2
40.28504,23.44646,306.86,0.39,0.36,2021-08-24,24,N20,VIIRS,n,2,293.77,0.37,N,2
40.44242,27.14042,313.12,0.49,0.4,2021-08-24,24,N20,VIIRS,n,2,295.48,2.12,N,2
40.44602,27.14168,323.04,0.49,0.4,2021-08-24,24,N20,VIIRS,n,2,294.78,2.12,N,3
41.01928,28.5559,311.19,0.54,0.42,2021-08-24,24,N20,VIIRS,n,2,293.42,1.74,N,2
41.02304,28.55732,303.11,0.54,0.42,2021-08-24,24,N20,VIIRS,n,2,293.02,1,N,2
41.18192,19.64061,336.21,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,294.72,4.13,N,0
41.18258,19.63555,309.69,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,292.96,1.59,N,0
41.18472,19.6465,329,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,294.11,4.13,N,0
41.18537,19.64144,327.56,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,293.98,4.13,N,0
41.18602,19.63638,332.7,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,294.02,1.59,N,0
41.18668,19.63126,303.35,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,292.79,1.59,N,0
41.18816,19.64731,304.78,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,292.19,1.18,N,0
41.18881,19.64223,323.54,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,293.05,1.18,N,0
41.18946,19.63717,322.22,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,293.79,1.55,N,0
41.19292,19.6379,306.52,0.42,0.38,2021-08-24,24,N20,VIIRS,n,2,292.27,1.55,N,0
41.27827,20.13377,331.93,0.41,0.37,2021-08-24,24,N20,VIIRS,n,2,289.65,4.73,N,0
41.4387,21.94519,311.71,0.39,0.36,2021-08-24,24,N20,VIIRS,n,2,292.57,1.03,N,2
41.44336,21.93689,340.22,0.39,0.36,2021-08-24,24,N20,VIIRS,n,2,293.13,11.33,N,2
41.44596,21.94236,301.68,0.39,0.36,2021-08-24,24,N20,VIIRS,n,2,291.13,1.16,N,2
41.44665,21.93777,323.23,0.39,0.36,2021-08-24,24,N20,VIIRS,n,2,290.57,1.16,N,2
38.12976,23.52723,312.62,0.4,0.37,2021-08-24,25,N20,VIIRS,n,2,295.88,1.15,N,2
38.37559,24.06325,309,0.41,0.37,2021-08-24,25,N20,VIIRS,n,2,294.94,1.06,N,2
38.42614,27.21664,308.79,0.53,0.42,2021-08-24,25,N20,VIIRS,n,2,296.33,1.75,N,2
39.35561,22.98442,312.26,0.39,0.36,2021-08-24,25,N20,VIIRS,n,2,294.87,1.52,N,2
40.55433,26.89075,343.75,0.52,0.67,2021-08-24,1007,N20,VIIRS,n,2,299.94,8.4,D,0
40.55853,26.8827,367,0.52,0.67,2021-08-24,1007,N20,VIIRS,h,2,299.88,6.71,D,0
40.56013,26.88805,330.05,0.52,0.67,2021-08-24,1007,N20,VIIRS,n,2,299.12,6.71,D,0
37.86608,27.65904,341.93,0.62,0.54,2021-08-24,1146,N20,VIIRS,n,2,306.94,3.8,D,0
39.20226,26.80318,334.4,0.57,0.52,2021-08-24,1146,N20,VIIRS,n,2,306.14,4.34,D,0
39.68269,26.18882,343.18,0.54,0.51,2021-08-24,1147,N20,VIIRS,n,2,304.31,5.25,D,0
40.11145,19.97866,331.48,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,300.4,2.83,D,0
40.26307,19.77474,345.53,0.42,0.38,2021-08-24,1147,N20,VIIRS,n,2,309.81,16.04,D,0
40.3773,19.85291,336.11,0.43,0.38,2021-08-24,1147,N20,VIIRS,l,2,310.78,5.43,D,0
41.01969,28.55646,337.06,0.37,0.58,2021-08-24,1147,N20,VIIRS,n,2,302.27,3,D,2
41.12386,21.37454,344.3,0.49,0.4,2021-08-24,1147,N20,VIIRS,n,2,311.61,9.63,D,0
41.17957,19.64579,313.42,0.43,0.38,2021-08-24,1147,N20,VIIRS,l,2,320.54,120.47,D,0
41.18083,19.65582,334.5,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,304.18,20.11,D,0
41.18175,19.63492,355.05,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,313.72,12.42,D,0
41.18239,19.63995,354.84,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,313.1,12.42,D,0
41.18303,19.645,354.02,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,314.06,29.82,D,0
41.18366,19.65002,367,0.43,0.38,2021-08-24,1147,N20,VIIRS,l,2,329.63,29.82,D,0
41.18429,19.65502,332.11,0.43,0.38,2021-08-24,1147,N20,VIIRS,l,2,303.67,6.12,D,0
41.18522,19.63415,342.25,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,310.18,12.42,D,0
41.18585,19.63916,342.86,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,313.22,12.42,D,0
41.18649,19.64421,351.34,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,317.16,29.82,D,0
41.18712,19.64923,353.97,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,314.81,29.82,D,0
41.18932,19.63845,343.47,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,310.63,4.83,D,0
41.18996,19.64351,347.55,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,316.5,29.69,D,0
41.19059,19.64851,347.92,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,310.13,29.69,D,0
41.19279,19.63773,340.19,0.43,0.38,2021-08-24,1147,N20,VIIRS,n,2,307.62,4.83,D,0
41.27549,20.13241,345.3,0.44,0.39,2021-08-24,1147,N20,VIIRS,n,2,305.94,19.36,D,0
41.44607,21.94191,335.24,0.52,0.42,2021-08-24,1147,N20,VIIRS,l,2,307.29,9.87,D,2
