latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
36.74648,28.15459,320.24,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.27,2.78,N,0
36.74658,28.23884,315.84,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,298.91,3.95,N,0
36.74858,28.23964,315.78,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,299.12,5.69,N,0
36.75061,28.15739,312.11,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,296.83,33.67,N,0
36.75232,28.1576,308.59,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,296.8,2.78,N,0
36.75396,28.23677,309.81,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,298.22,4.46,N,0
36.75555,28.16343,334.46,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,308.11,65.13,N,0
36.75574,28.23825,335.31,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,300.4,4.63,N,0
36.75624,28.16719,314.8,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.4,14.64,N,0
36.7568,28.15921,367,0.55,0.68,2021-08-01,56,N20,VIIRS,h,2,301.32,33.67,N,0
36.7574,28.16323,367,0.55,0.68,2021-08-01,56,N20,VIIRS,h,2,319.03,46.27,N,0
36.75748,28.23228,316.14,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,298.72,4.63,N,0
36.75861,28.24384,322.74,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,299.47,4.46,N,0
36.75866,28.15891,367,0.55,0.68,2021-08-01,56,N20,VIIRS,h,2,300.18,46.27,N,0
36.76064,28.23703,327.61,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,299.65,9.45,N,0
36.76081,28.16837,308.61,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,296.82,13.54,N,0
36.76208,28.16411,349.26,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,302.4,13.54,N,0
36.76231,28.23889,313.05,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,299.15,3.88,N,0
36.76268,28.16817,315.85,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,297.83,14.64,N,0
36.76337,28.15977,367,0.55,0.68,2021-08-01,56,N20,VIIRS,h,2,303.61,18.16,N,0
36.76395,28.16379,355.15,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,303.59,46.27,N,0
36.76467,28.15541,314.36,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,297.99,18.16,N,0
36.76522,28.15943,349.63,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,299.95,46.27,N,0
36.76873,28.1644,329.65,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.08,13.54,N,0
36.76998,28.22833,312.98,0.56,0.69,2021-08-01,56,N20,VIIRS,n,2,298.48,4.76,N,0
36.77,28.16015,348.37,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.45,18.16,N,0
36.77242,28.15198,317.56,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.95,6.4,N,0
36.77295,28.15595,314.67,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,299.21,3.93,N,0
36.77417,28.15179,312.13,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.34,3.93,N,0
36.77744,28.15774,314.41,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,299.01,7.53,N,0
36.77878,28.15324,341.93,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,301.25,7.09,N,0
36.7791,28.15791,315.68,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,299.24,3.93,N,0
36.78001,28.14908,334.42,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.65,7.09,N,0
36.78042,28.15337,352.64,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,302.82,3.93,N,0
36.78161,28.14929,318.74,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.56,7.15,N,0
36.78578,28.15233,329.07,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,300.85,7.09,N,0
36.78705,28.14801,312.34,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,296.86,6.36,N,0
36.78727,28.1529,331.98,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,300.4,4.39,N,0
36.78856,28.14848,311.6,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,296.8,4.39,N,0
36.79272,28.15159,329.54,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,299.4,6.89,N,0
36.79413,28.15241,325.25,0.55,0.68,2021-08-01,56,N20,VIIRS,n,2,298.08,4.39,N,0
36.9809,28.77218,326.16,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,298.2,8.38,N,0
36.98466,28.75962,324.47,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,295.77,8.39,N,0
37.00306,28.74423,310.28,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,295.69,4.38,N,0
37.00723,28.75328,305.43,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,294.91,4.63,N,0
37.00844,28.74926,338.68,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,298.52,4.63,N,0
37.00964,28.74523,313.67,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,295.52,6.91,N,0
37.00974,28.76793,309.82,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,293.32,3.16,N,0
37.01066,27.74425,310.21,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.31,4.69,N,0
37.0113,28.76271,305.19,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,293.62,4.28,N,0
37.01135,27.74751,316.95,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,297.79,23,N,0
37.0126,27.73743,312.5,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.53,3.37,N,0
37.01329,27.74087,322.21,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.89,23,N,0
37.01333,27.71202,310.97,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.22,3.1,N,0
37.01353,27.75706,313.19,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.26,9.4,N,0
37.01366,28.75483,322.61,0.59,0.7,2021-08-01,56,N20,VIIRS,n,2,295.25,4.63,N,0
37.01441,27.75951,311.75,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.24,13.68,N,0
37.01448,27.73086,313.61,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.4,3.37,N,0
37.01498,27.70624,311.16,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,299.33,3.1,N,0
37.0151,27.75159,354.7,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,305.04,35.51,N,0
37.01531,27.73396,334.35,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.71,12.72,N,0
37.01592,27.75431,324.76,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,300.98,13.68,N,0
37.01601,27.70916,313.31,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,299.59,4.1,N,0
37.01621,27.72477,315.98,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.29,4.44,N,0
37.01646,27.70109,310.65,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,299,8.72,N,0
37.01702,27.74481,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,309.22,35.51,N,0
37.01713,27.72774,319.15,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.3,12.72,N,0
37.01759,27.70376,313.15,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,299.41,4.1,N,0
37.01778,27.74793,352.55,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,318.13,23,N,0
37.0179,27.71885,317.18,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.63,4.44,N,0
37.01885,27.72187,319.65,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,300.06,29.34,N,0
37.01904,27.73777,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,311.28,19.23,N,0
37.01906,27.69874,313.97,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,299.72,8.03,N,0
37.01962,27.71284,319.91,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,300.32,3.1,N,0
37.01975,27.75818,315.07,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,300.12,9.4,N,0
37.01987,27.74077,352.09,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,314.15,23,N,0
37.02061,27.71584,323.94,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,300.36,29.34,N,0
37.02077,27.73169,325.53,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.39,19.23,N,0
37.02119,27.70735,326.22,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,300.12,3.1,N,0
37.02149,27.75207,350.94,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,312.08,35.51,N,0
37.0217,27.7345,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,301.73,12.72,N,0
37.02227,27.755,329.9,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,301.97,12.71,N,0
37.02229,27.71006,334.14,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,300.21,126.77,N,0
37.0224,27.72595,325.52,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.97,44.3,N,0
37.02268,27.70212,336.6,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,300.37,8.72,N,0
37.02334,27.7289,324.88,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.78,12.72,N,0
37.02345,27.74517,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,307.38,35.51,N,0
37.02386,27.70467,346.26,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,301.41,126.77,N,0
37.0241,27.72002,335.5,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,301.35,44.3,N,0
37.02414,27.69702,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,301.06,8.72,N,0
37.02422,27.74833,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,310.52,13.96,N,0
37.02504,27.72307,354.69,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,301.9,29.34,N,0
37.02527,27.7388,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,302.91,19.23,N,0
37.02534,27.69959,320.72,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,309.4,395.97,N,0
37.02568,27.69162,321.32,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,298.57,5.99,N,0
37.02583,27.71394,340.56,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,317.15,105.69,N,0
37.02611,27.74185,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,304.83,13.96,N,0
37.0268,27.717,332.33,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,307.62,29.34,N,0
37.02684,27.69448,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,301.29,395.97,N,0
37.02689,27.73309,323.44,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.26,19.23,N,0
37.02728,27.68599,311.43,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,298.31,5.99,N,0
37.02745,27.70823,344.07,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,305.16,105.69,N,0
37.02783,27.73593,326.79,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.25,35.21,N,0
37.02838,27.68918,322.03,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,298.67,42.27,N,0
37.0285,27.72746,343.18,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,301.72,44.3,N,0
37.02853,27.71108,367,0.52,0.66,2021-08-01,56,N20,VIIRS,h,2,305.66,126.77,N,0
37.02876,27.75524,328.14,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,302.78,12.71,N,0
37.02944,27.73038,328.61,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,300.26,35.21,N,0
37.03002,27.68355,311.47,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.87,42.27,N,0
37.03021,27.72146,326.61,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,311.84,44.3,N,0
37.03052,27.7492,331.53,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,303.26,13.96,N,0
37.03114,27.72456,352.3,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,307.91,127.34,N,0
37.0317,27.69334,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,307.09,97.38,N,0
37.0318,27.71587,350.61,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,322.35,105.69,N,0
37.03222,27.74334,327.64,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.9,13.96,N,0
37.03316,27.6882,325.16,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,298.05,97.38,N,0
37.03329,27.71063,345.53,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,303.65,105.69,N,0
37.0339,27.73757,321.07,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.68,35.21,N,0
37.03428,27.71376,367,0.52,0.66,2021-08-01,56,N20,VIIRS,h,2,304.87,59.78,N,0
37.0343,27.69129,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,298.9,42.27,N,0
37.03477,27.70543,351.26,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,328.03,482.04,N,0
37.03478,27.68253,312.34,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.44,3.56,N,0
37.03496,27.75642,310.76,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.06,12.02,N,0
37.03557,27.7318,332.12,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,307.55,35.21,N,0
37.03579,27.70861,343.57,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,313.24,59.78,N,0
37.03584,27.686,318.46,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.54,42.27,N,0
37.03619,27.70047,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,333.58,482.04,N,0
37.03659,27.75081,337.08,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,301.6,5.89,N,0
37.03723,27.72612,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,320.1,127.34,N,0
37.03755,27.68011,310.41,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.04,6.33,N,0
37.03757,27.6956,349.81,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,299.21,97.38,N,0
37.0383,27.74492,319.18,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.52,5.89,N,0
37.03873,27.6985,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,309.59,167.55,N,0
37.03875,27.72088,354.97,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,314.62,127.34,N,0
37.03901,27.69055,318.31,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.01,97.38,N,0
37.04007,27.73883,313.89,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.46,7.79,N,0
37.04017,27.69354,325.95,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.66,19.5,N,0
37.04017,27.716,367,0.52,0.66,2021-08-01,56,N20,VIIRS,h,2,303.92,59.78,N,0
37.04055,27.68513,310.78,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,296.32,3.56,N,0
37.04163,27.71099,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,308.31,59.78,N,0
37.04164,27.6885,313.4,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,295.92,19.5,N,0
37.0418,27.73287,325.16,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.66,7.79,N,0
37.04313,27.70584,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,330.02,167.55,N,0
37.04314,27.75077,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,303.22,5.89,N,0
37.04337,27.72748,367,0.52,0.67,2021-08-01,56,N20,VIIRS,h,2,302.6,6.57,N,0
37.04457,27.70084,367,0.51,0.66,2021-08-01,56,N20,VIIRS,h,2,312.56,167.55,N,0
37.04473,27.7228,330.26,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,299.13,6.57,N,0
37.0448,27.74506,317.9,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,300.32,5.89,N,0
37.04603,27.69582,321.76,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.95,19.5,N,0
37.04613,27.71798,329.74,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,300.24,20.71,N,0
37.04751,27.69073,309.58,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,295.58,19.5,N,0
37.04758,27.71299,346.37,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,302.29,20.71,N,0
37.04786,27.75707,311.73,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,297.14,17.42,N,0
37.04901,27.70805,352.85,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,314.25,44.72,N,0
37.04951,27.72884,318.13,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,300.52,6.57,N,0
37.04963,27.75097,355.16,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,310.09,14,N,0
37.05044,27.70313,335.79,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.9,44.72,N,0
37.0508,27.72441,318.9,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,300.32,6.57,N,0
37.0513,27.74519,330.11,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.44,14,N,0
37.05191,27.69806,309.61,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.1,5.92,N,0
37.05209,27.71996,316.36,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,298.91,20.71,N,0
37.05352,27.71503,336.26,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,302.21,20.71,N,0
37.05431,27.73483,311.58,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,297.82,8.49,N,0
37.05495,27.71009,352.85,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,319.73,44.72,N,0
37.0558,27.75225,345.1,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,300.46,14,N,0
37.05634,27.70531,321.01,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.15,44.72,N,0
37.05676,27.72639,313.73,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,300.46,3.53,N,0
37.05731,27.74703,326.22,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.45,14,N,0
37.058,27.72211,321.05,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,300.34,3.05,N,0
37.05952,27.71685,312.38,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,298.62,3.05,N,0
37.06107,27.71151,310.31,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,296.32,4.08,N,0
37.06122,27.73354,314.31,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,299.86,3.53,N,0
37.06243,27.72937,314.58,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,299.32,3.53,N,0
37.06372,27.72488,317.01,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,299.73,3.05,N,0
37.06423,27.74573,318.86,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.44,5.11,N,0
37.0652,27.7198,313.74,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,298.93,3.05,N,0
37.06545,27.7415,328.95,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,301.1,5.11,N,0
37.06665,27.73736,329.9,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,301.55,3.97,N,0
37.06692,27.71385,332.76,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.66,4.08,N,0
37.06785,27.7332,315.27,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,299.87,3.97,N,0
37.07077,27.74572,333.68,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.32,5.11,N,0
37.07214,27.74098,328.98,0.52,0.67,2021-08-01,56,N20,VIIRS,n,2,298.86,3.97,N,0
37.07236,27.71761,316.59,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,297.05,4.5,N,0
37.07349,27.73627,313.72,0.52,0.66,2021-08-01,56,N20,VIIRS,n,2,298.63,3.97,N,0
37.09599,27.72615,312.66,0.51,0.66,2021-08-01,56,N20,VIIRS,n,2,296.89,3.34,N,0
38.30387,21.97909,307.73,0.48,0.48,2021-08-01,56,N20,VIIRS,n,2,296.29,3.01,N,0
38.30661,21.96731,318.95,0.48,0.48,2021-08-01,56,N20,VIIRS,n,2,297.23,5.44,N,0
38.30801,21.96129,332.53,0.48,0.48,2021-08-01,56,N20,VIIRS,n,2,296.84,5.44,N,0
38.31079,21.96924,329.49,0.48,0.48,2021-08-01,56,N20,VIIRS,n,2,302.55,11.25,N,0
38.31218,21.96327,338.82,0.48,0.48,2021-08-01,56,N20,VIIRS,n,2,298.52,11.25,N,0
38.31489,21.97152,338.82,0.48,0.48,2021-08-01,56,N20,VIIRS,n,2,301.51,11.25,N,0
38.31622,21.96577,316.67,0.48,0.48,2021-08-01,56,N20,VIIRS,n,2,297.96,11.25,N,0
38.4256,27.21504,308.37,0.44,0.63,2021-08-01,56,N20,VIIRS,n,2,295.97,1.97,N,2
38.73418,26.94246,308.17,0.42,0.61,2021-08-01,56,N20,VIIRS,n,2,296.51,1.62,N,2
38.73441,26.9632,305.21,0.42,0.61,2021-08-01,56,N20,VIIRS,n,2,294.64,1.59,N,2
38.73947,26.94507,314.76,0.42,0.61,2021-08-01,56,N20,VIIRS,n,2,297.72,1.62,N,2
38.75542,26.95262,311.48,0.42,0.61,2021-08-01,56,N20,VIIRS,n,2,295,0.88,N,2
39.25726,27.7329,305.91,0.45,0.63,2021-08-01,56,N20,VIIRS,n,2,293.33,1.22,N,0
39.35723,22.9838,307.41,0.51,0.49,2021-08-01,56,N20,VIIRS,n,2,296.89,2.22,N,2
40.12955,19.84128,340.71,0.52,0.42,2021-08-01,56,N20,VIIRS,n,2,296.2,3.85,N,0
40.13317,19.84306,307.6,0.52,0.42,2021-08-01,56,N20,VIIRS,n,2,293.68,3.85,N,0
40.14744,19.85104,306.95,0.52,0.42,2021-08-01,56,N20,VIIRS,n,2,295.89,2.48,N,0
40.26528,19.46428,313.68,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,291.71,0.91,N,0
40.26664,19.46507,323.97,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,294.68,1.88,N,0
40.2678,19.45942,310.72,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,293.14,1.88,N,0
40.26882,19.46611,321.65,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,295.9,2.17,N,0
40.27012,19.46708,307.2,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,295.97,2.82,N,0
40.27225,19.4685,316.41,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,297.18,2.17,N,0
40.27345,19.46247,307.99,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,296.55,2.15,N,0
40.27347,19.46972,311.74,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,296.91,2.82,N,0
40.27471,19.46368,338.39,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,299.41,2.82,N,0
40.27927,19.46044,312.17,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,297.39,1.87,N,0
40.28053,19.45427,307.29,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,296.38,1.87,N,0
40.28262,19.46306,324.64,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,297.13,1.87,N,0
40.28364,23.44264,308.48,0.51,0.49,2021-08-01,56,N20,VIIRS,n,2,294.85,1.28,N,2
40.28385,19.45705,318.12,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,298.4,1.87,N,0
40.28499,23.44414,306.66,0.51,0.49,2021-08-01,56,N20,VIIRS,n,2,295.65,1.39,N,2
40.2872,19.45969,332.77,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,295.44,3.94,N,0
40.28843,19.45369,318.28,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,295.26,2.68,N,0
40.30534,19.40897,307.01,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,293.62,0.81,N,0
40.30884,19.41088,309.4,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,294.93,0.81,N,0
40.30969,19.38755,315.78,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,298.25,3.73,N,0
40.31359,19.40664,334.12,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,295.66,4.21,N,0
40.35822,19.51368,307,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,296.9,1.9,N,0
40.36469,19.52022,315.29,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,296.66,2.98,N,0
40.36501,19.52655,315.99,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,296.96,2.5,N,0
40.36568,19.51534,307.18,0.5,0.41,2021-08-01,56,N20,VIIRS,n,2,295.81,2.17,N,0
