latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
38.94352,23.29465,319.37,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.53,3.02,N,0
38.94362,23.31875,357.1,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.63,15.51,N,0
38.94376,23.34254,367,0.4,0.37,2021-08-06,12,N,VIIRS,h,2,262.99,11.2,N,0
38.94416,23.29013,316.78,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.63,5.74,N,0
38.94428,23.31408,357.06,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.7,15.51,N,0
38.94441,23.33787,367,0.4,0.37,2021-08-06,12,N,VIIRS,h,2,264.63,14.54,N,0
38.94493,23.30939,349.16,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.61,5.77,N,0
38.94505,23.33328,367,0.4,0.37,2021-08-06,12,N,VIIRS,h,2,268.6,14.54,N,0
38.94519,23.35703,319.81,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,257.9,5.34,N,0
38.94559,23.3047,321.32,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.95,5.77,N,0
38.9457,23.32872,367,0.4,0.37,2021-08-06,12,N,VIIRS,h,2,267.82,11.84,N,0
38.94583,23.35249,329.63,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,258.93,5.34,N,0
38.94625,23.30002,338.39,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.67,3.02,N,0
38.94635,23.3241,367,0.4,0.37,2021-08-06,12,N,VIIRS,h,2,269.07,11.84,N,0
38.94648,23.34789,343,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,260.07,11.2,N,0
38.9469,23.29539,323.7,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.51,3.02,N,0
38.947,23.31946,354.79,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,264.88,8.67,N,0
38.94713,23.34323,353.82,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,264.84,11.2,N,0
38.94765,23.31478,352.36,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,265.74,8.67,N,0
38.94779,23.33853,356.48,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.39,14.54,N,0
38.94831,23.3101,346.72,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.76,4.55,N,0
38.94844,23.33394,353.46,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.34,14.54,N,0
38.94856,23.35771,307.14,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,257.16,2.6,N,0
38.94896,23.30544,320.71,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.74,4.55,N,0
38.94907,23.3294,350.35,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.83,11.84,N,0
38.9492,23.35315,309.81,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,258.95,2.6,N,0
38.94962,23.30078,332.87,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.65,3.33,N,0
38.94972,23.32482,351.37,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,268.39,11.84,N,0
38.94986,23.34853,324.67,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,260.67,3.93,N,0
38.95027,23.29613,328.39,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.92,3.33,N,0
38.95037,23.32019,348.16,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,266.75,8.67,N,0
38.95051,23.34386,338.97,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.16,3.93,N,0
38.95103,23.3155,345.13,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,266.92,8.67,N,0
38.95118,23.33917,348.44,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,269.99,7.01,N,0
38.95169,23.31082,338.65,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.11,4.55,N,0
38.95182,23.3346,348.2,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.02,7.01,N,0
38.95234,23.30618,320.41,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,276.66,4.55,N,0
38.95245,23.33008,339.91,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,278.11,5.64,N,0
38.95299,23.30154,325.16,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.26,3.33,N,0
38.95309,23.32553,344.92,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.64,5.64,N,0
38.95324,23.34917,316.76,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,259.7,3.93,N,0
38.95364,23.29689,328.1,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,273.34,3.33,N,0
38.95374,23.32093,342.15,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.05,5.46,N,0
38.9539,23.3445,328.59,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,262.66,3.93,N,0
38.95416,23.26833,316.27,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.91,2.73,N,0
38.95429,23.29223,320.14,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.25,3.36,N,0
38.9544,23.31624,337.74,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.4,5.46,N,0
38.95456,23.33983,336.32,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,267.51,7.01,N,0
38.95495,23.28758,315.37,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.57,3.36,N,0
38.95506,23.31153,333.06,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.94,3.97,N,0
38.9552,23.33528,335.59,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,277,7.01,N,0
38.95572,23.30689,322.82,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.37,3.97,N,0
38.95583,23.33079,324.74,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,279.59,5.64,N,0
38.95636,23.30226,330.27,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.3,3.62,N,0
38.95647,23.32626,334.49,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,275.87,5.64,N,0
38.95663,23.34979,311.62,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,260.36,2.29,N,0
38.95701,23.29764,331.83,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,270.99,3.62,N,0
38.95711,23.32169,334.03,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.19,5.46,N,0
38.95729,23.34514,321.03,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,263.04,2.29,N,0
38.95755,23.26904,321.21,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,274.72,2.73,N,0
38.95766,23.29301,330.6,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,272.42,3.49,N,0
38.95778,23.31697,331.21,0.4,0.37,2021-08-06,12,N,VIIRS,n,2,271.95,5.46,N,0
